Ticker,Date,Company Name,Sector,Price,Size,1,2,3,Turnover,Gain,Year
FULC,Jul 18,Fulcrum Therapeutics Inc.,Health-Care,16.0,4,MS,BAML,LRNK,0.276,-0.156,2019
AMK,Jul 18,AssetMark Financial Holdings Inc.,Finance,22.0,12,JPM,CS,GS,0.836,0.22899999999999998,2019
IFS,Jul 19,Intercorp Financial Services Inc.,Finance,46.0,9,BAML,JPM,,0.272,0.022000000000000002,2019
AFYA,Jul 19,Afya Limited,Consumer-Services,19.0,13,BAML,GS,UBS,0.535,0.255,2019
NOVA,Jul 25,Sunnova Energy International Inc.,Consumer-Services,12.0,14,BAML,JPM,GS,0.324,-0.063,2019
HCAT,Jul 25,Health Catalyst Inc.,Technology,26.0,7,GS,JPM,WB,0.8690000000000001,0.507,2019
CSTL,Jul 25,Castle Biosciences Inc.,Health-Care,16.0,4,LRNK,BARD,,0.539,0.33799999999999997,2019
VIST,Jul 26,Vista Oil & Gas S.A.B. de C.V.,Energy,9.3,10,CITI,CS,,0.25,-0.016,2019
BHAT,Jul 26,Blue Hat Interactive Entertainment Technology,Consumer-Non-Durables,4.0,2,VWTR,,,0.8759999999999999,0.145,2019
BORR,Jul 31,Borr Drilling Limited,Energy,9.3,5,GS,DNBM,,0.146,0.051,2019
SNDL,Aug 1,Sundial Growers Inc.,Health-Care,13.0,11,COWN,BMO,BRCL,0.847,-0.348,2019
KRUS,Aug 1,Kura Sushi USA Inc.,Consumer-Non-Durables,14.0,2,BMO,STPH,,0.639,0.401,2019
DT,Aug 1,Dynatrace Holdings LLC,Technology,16.0,35,GS,JPM,CITI,0.003,0.031,2019
INMD,Aug 8,InMode Ltd.,Health-Care,14.0,5,BRCL,UBS,CNCD,0.71,-0.031,2019
CFB,Aug 15,CrossFirst Bankshares Inc.,Finance,14.5,7,KBW,RAYJ,STPH,0.114,0.012,2019
JFU,Aug 15,9F Inc.,Finance,9.5,8,CS,,,0.276,0.027000000000000003,2019
SDC,Sep 12,SmileDirectClub Inc.,Health-Care,23.0,58,JPM,CITI,BAML,0.816,-0.249,2019
TXG,Sep 12,10x Genomics Inc.,Health-Care,39.0,10,JPM,GS,BAML,0.733,0.353,2019
SWTX,Sep 13,SpringWorks Therapeutics Inc.,Health-Care,18.0,9,JPM,GS,COWN,0.382,0.325,2019
STSA,Sep 13,Satsuma Pharmaceuticals Inc.,Health-Care,15.0,5,,,,0.25,0.127,2019
NET,Sep 13,Cloudflare Inc.,Technology,15.0,35,GS,MS,JPM,1.0270000000000001,0.2,2019
ALRS,Sep 13,Alerus Financial Corporation,Finance,21.0,2,RAYJ,DAVD,,0.204,0.048,2019
IGMS,Sep 18,IGM Biosciences Inc.,Health-Care,16.0,10,JEFF,PPRJ,Stifel,0.16,0.519,2019
NVST,Sep 18,Envista Holdings Corporation,Health-Care,22.0,26,JPM,GS,MS,0.37799999999999995,0.27,2019
PING,Sep 19,Ping Identity Holding Corp.,Technology,15.0,12,GS,BAML,RBC,0.919,0.341,2019
DDOG,Sep 19,Datadog Inc.,Technology,27.0,24,MS,GS,JPM,0.9179999999999999,0.391,2019
PTON,Sep 26,Peloton Interactive Inc.,Consumer Durables,29.0,40,GS,JPM,,1.176,-0.11199999999999999,2019
OPRT,Sep 26,Oportun Financial Corporation,Finance,15.0,6,BRCL,JPM,JEFF,0.272,0.078,2019
MCBS,Oct 3,MetroCity Bankshares Inc.,Finance,13.5,1,KBW,RAYJ,Stifel,0.163,-0.001,2019
FREQ,Oct 3,Frequency Therapeutics Inc.,Health-Care,14.0,6,JPM,GS,COWN,0.0,-1.0,2019
APRE,Oct 3,Aprea Therapeutics Inc.,Health-Care,15.0,5,JPM,MS,RBC,0.319,0.36700000000000005,2019
BNTX,Oct 10,BioNTech SE,Health-Care,15.0,10,JPM,BAML,UBS,0.281,-0.051,2019
VIR,Oct 11,Vir Biotechnology Inc.,Health-Care,20.0,7,GS,JPM,COWN,0.429,-0.299,2019
HBT,Oct 11,HBT Financial Inc.,Finance,16.0,8,KBW,JPM,,0.452,-0.028999999999999998,2019
IPHA,Oct 17,Innate Pharma SA,Health-Care,5.5,12,CITI,EVCR,,0.066,0.1,2019
BRBR,Oct 17,BellRing Brands Inc.,Consumer-Non-Durables,14.0,34,MS,CITI,JPM,0.257,0.179,2019
BRP,Oct 24,BRP Group Inc.,Finance,14.0,16,JPM,BAML,,0.409,0.16899999999999998,2019
TFFP,Oct 25,TFF Pharmaceuticals Inc.,Health-Care,5.0,4,NTNL,,,0.106,0.013999999999999999,2019
PGNY,Oct 25,Progyny Inc.,Health-Care,13.0,10,JPM,GS,BAML,0.49700000000000005,0.226,2019
PHAT,Oct 25,Phathom Pharmaceuticals Inc.,Health-Care,19.0,9,GS,JEFF,EVCR,0.09,0.295,2019
HAPP,Oct 25,Happiness Biotech Group Limited,Health-Care,5.5,2,,,,0.32899999999999996,-0.182,2019
CABA,Oct 25,Cabaletta Bio Inc.,Health-Care,11.0,6,MS,COWN,EVCR,0.14300000000000002,-0.091,2019
AIH,Oct 25,Aesthetic Medical International Holdings Group Limited,Health-Care,12.0,2,MS,COWN,EVCR,0.31,-0.16399999999999998,2019
RAPT,Oct 31,RAPT Therapeutics Inc.,Health-Care,12.0,3,BMO,WLFG,UBS,0.08199999999999999,0.083,2019
OYST,Oct 31,Oyster Point Pharma Inc.,Health-Care,16.0,5,JPM,COWN,PPRJ,0.204,0.174,2019
DUO,Nov 1,Fangdd Network Group Ltd.,Finance,13.0,6,MS,CITI,UBS,0.138,0.0,2019
QK,Nov 5,Q&K International Group Limited,Finance,17.0,2,MS,,,0.139,0.038,2019
SI,Nov 7,Silvergate Capital Corporation,Finance,12.0,3,BRCL,KBW,,0.27699999999999997,0.043,2019
GRTX,Nov 7,Galera Therapeutics Inc.,Health-Care,12.0,5,BAML,CITI,CS,0.263,0.0,2019
CNTG,Nov 7,Centogene B.V.,Health-Care,14.0,4,LRNK,EVCR,,0.23199999999999998,-0.10800000000000001,2019
TELA,Nov 8,TELA Bio Inc.,Health-Care,13.0,4,JEFF,PPRJ,,0.318,0.027000000000000003,2019
MOHO,Nov 8,ECMOHO Ltd.,Consumer-Services,10.0,4,UBS,,,0.084,0.01,2019
CNSP,Nov 8,CNS Pharmaceuticals Inc.,Health-Care,4.0,2,,,,0.405,0.14300000000000002,2019
KRKR,Nov 8,36Kr Holdings Inc.,Finance,14.5,1,CS,,,0.34700000000000003,-0.099,2019
ETNB,Nov 11,89bio Inc.,Health-Care,16.0,5,BAML,LRNK,RBC,0.046,0.3,2019
YAYO,Nov 13,YayYo Inc.,Technology,4.0,2,AGIS,WPRK,,0.188,-0.113,2019
SITM,Nov 21,SiTime Corporation,Capital-Goods,13.0,4,BRCL,Stifel,,0.24,0.435,2019
CAN,Nov 21,Canaan Inc.,Capital-Goods,9.0,10,CITI,CRNS,,0.40700000000000003,-0.001,2019
LMPX,Dec 5,LMP Automotive Holdings Inc.,Capital-Goods,5.0,2,TEq,,,0.358,0.07200000000000001,2019
ONEM,Dec 31,1Life Healthcare Inc.,Health-Care,14.0,17,JPM,MS,,0.474,0.5760000000000001,2019
INDO,Dec 19,Indonesia Energy Corp Ltd.,Energy,11.0,1,AGIS,,,0.066,-0.027000000000000003,2019
MNPR,Dec 19,Monopar Therapeutics Inc.,Health-Care,8.0,1,JT,,,0.494,2.313,2019
OCFT,Dec 13,OneConnect Financial TechnologyCo. Ltd.,Technology,10.0,31,MS,GS,JPM,0.174,0.0,2019
SPT,Dec 13,Sprout Social Inc.,Technology,17.0,8,GS,MS,,0.617,-0.024,2019
BILL,Dec 12,Bill.com Holdings Inc.,Technology,22.0,9,GS,BAML,JEFF,0.97,0.614,2019
EH,Dec 12,EHang Holdings Ltd.,Transportation,12.5,3,MS,,,0.23399999999999999,-0.001,2019
XP,Dec 11,XP Inc.,Finance,27.0,72,GS,JPM,MS,0.478,0.276,2019
GRIL,Feb 13,Muscle Maker Inc.,Consumer-Services,5.0,1,AXND,,,0.17800000000000002,-0.228,2020
VEL,Jan 17,Velocity Financial LLC,Finance,13.0,7,WLFG,CITI,JMPS,0.47100000000000003,0.039,2020
LIZI,Jan 17,LIZHI INC.,Technology,11.0,4,CITI,,,0.8959999999999999,0.057,2020
IMAB,Jan 17,I-MAB,Health-Care,14.0,7,JEFF,CITI,,0.518,-0.107,2020
ANVS,Jan 29,Annovis Bio Inc.,Health-Care,6.0,2,TEq,,,1.694,0.598,2020
BDTX,Jan 30,Black Diamond Therapeutics Inc.,Health-Care,19.0,10,JPM,JEFF,COWN,0.506,1.078,2020
ANPC,Jan 30,AnPac Bio-Medical Science Co. Ltd.,Health-Care,12.0,1,WPRK,WBSH,UnSec,0.23800000000000002,-0.063,2020
REYN,Jan 31,Reynolds Consumer Products Inc.,Consumer-Non-Durables,26.0,47,CS,GS,JPM,0.556,0.098,2020
ARQT,Jan 31,Arcutis Biotherapeutics Inc.,Health-Care,17.0,9,GS,COWN,GGNH,0.313,0.282,2020
SDGR,Feb 6,Schrodinger Inc.,Health-Care,17.0,11,MS,BAML,JEFF,0.642,0.685,2020
BEAM,Feb 6,Beam Therapeutics Inc.,Health-Care,17.0,10,JPM,JEFF,BRCL,0.5539999999999999,0.10300000000000001,2020
ONEW,Feb 7,OneWater Marine Inc.,Consumer-Durables,12.0,4,RAYJ,BARD,SNTR,0.31,0.262,2020
NREF,Feb 7,NexPoint Real Estate Finance Inc.,Finance,19.0,5,RAYJ,KBW,BARD,0.23,-0.011000000000000001,2020
RVMD,Feb 11,Revolution Medicines Inc.,Health-Care,17.0,14,JPM,COWN,GGNH,0.523,0.7,2020
HUIZ,Feb 12,Huize Holding Ltd.,Finance,10.5,5,CITI,,,0.419,-0.048,2020
ZCMD,Feb 24,ZHONGCHAO Inc.,Consumer-Services,4.0,3,NONE,,,0.078,0.008,2020
PASG,Feb 28,Passage BIO Inc.,Health-Care,18.0,12,JPM,GS,COWN,0.413,0.233,2020
GFL,Mar 3,GFL Environmental Holdings Inc.,Basic-Industries,19.0,75,JPM,BMO,GS,0.192,-0.11599999999999999,2020
IMRA,Mar 12,IMARA Inc.,Health-Care,16.0,4,MS,CITI,LRNK,0.09699999999999999,-0.063,2020
WIMI,Apr 1,WiMi Hologram Cloud Inc.,Technology,5.5,4,MXIM,,,0.33799999999999997,0.0,2020
ZNTL,Apr 3,Zentalis Pharmaceuticals LLC,Health-Care,18.0,9,MS,JEFF,GGNH,0.20800000000000002,0.289,2020
KROS,Apr 8,Keros Therapeutics Inc.,Health-Care,16.0,6,JEFF,LRNK,,0.177,0.255,2020
ORIC,Apr 24,ORIC Pharmaceuticals Inc.,Health-Care,16.0,7,JPM,CITI,JEFF,0.493,0.611,2020
LYRA,May 1,Lyra Therapeutics Inc.,Health-Care,16.0,3,BAML,JEFF,WB,0.49700000000000005,0.16,2020
GAN,May 5,GAN Limited,Technology,8.5,6,,,,0.95,0.5589999999999999,2020
KC,May 8,Kingsoft Cloud Holdings Limited,Technology,23.8,17,JPM,UBS,CS,0.85,0.0,2020
CLEU,May 8,China Liberal Education Holdings Limited,Consumer-Durables,6.0,1,BOTD,,,0.151,-0.183,2020
AYLA,May 8,Ayala Pharmaceuticals Inc.,Health-Care,15.0,3,CITI,JEFF,,0.47100000000000003,0.002,2020
ADCT,May 15,ADC Therapeutics SA,Health-Care,19.0,12,MS,BAML,COWN,0.067,0.579,2020
SLQT,May 21,SelectQuote Inc.,Finance,20.0,28,CS,MS,EVCR,0.7140000000000001,0.35,2020
NARI,May 22,Inari Medical Inc.,Health-Care,19.0,8,CITI,JPM,,0.828,1.237,2020
PLRX,Jun 3,Pliant Therapeutics Inc.,Health-Care,16.0,9,CITI,COWN,SNDL,0.474,0.331,2020
WMG,Jun 3,Warner Music Group Corp.,Consumer-Services,25.0,77,MS,CS,GS,0.45399999999999996,0.205,2020
ZI,Jun 4,ZoomInfo Technologies Inc.,Technology,44.5,21,JPM,MS,BRCL,1.179,-0.23600000000000002,2020
FOUR,Jun 5,Shift4 Payments Inc.,Finance,23.0,15,CITI,CS,GS,0.8140000000000001,0.45799999999999996,2020
AMTI,Jun 5,Applied Molecular Transport Inc.,Health-Care,14.0,11,BAML,JEFF,LRNK,0.316,0.284,2020
AZEK,Jun 12,AZEK Company Inc.,Basic-Industries,19.0,31,BRCL,BAML,GS,0.0,-1.0,2020
VRM,Jun 9,Vroom Inc.,Energy,22.0,21,GS,BAML,ALLN,0.7659999999999999,1.177,2020
RNA,Jun 12,Avidity Biosciences Inc.,Health-Care,18.0,14,COWN,CS,WLFG,0.40299999999999997,0.583,2020
RPRX,Jun 16,Royalty Pharma plc,Health-Care,28.0,77,JPM,BAML,GS,0.35600000000000004,0.589,2020
RPTX,Jun 19,Repare Therapeutics inc.,Health-Care,20.0,11,MS,GS,COWN,0.43700000000000006,0.54,2020
GTH,Jun 19,Genetron Holdings Limited,Health-Care,16.0,16,CS,CICC,,0.768,0.0,2020
FMTX,Jun 19,Forma Therapeutics Holdings Inc.,Health-Care,20.0,13,JEFF,LRNK,CS,0.113,0.95,2020
FUSN,Jun 26,Fusion Pharmaceuticals Inc.,Health-Care,17.0,12,MS,JEFF,COWN,0.413,0.0,2020
EBON,Jun 26,Ebang International Holdings Inc.,Technology,5.2,19,,,,0.036000000000000004,-0.044000000000000004,2020
ACI,Jun 26,Albertsons Companies Inc.,Consumer-Non-Durables,16.0,50,BAML,GS,JPM,0.746,-0.034,2020
AKTS,Jun 26,Akoustis Technologies Inc,Public-Utilities,17.0,12,BAML,COWN,SNDL,2.983,-0.091,2020
API,Jun 26,Agora Inc.,Technology,20.0,17,MS,BAML,,0.44,1.525,2020
DNB,Jul 1,Dun & Bradstreet Holdings Inc.,Consumer-Durables,22.0,78,GS,BAML,JPM,0.474,0.152,2020
LMND,Jul 2,Lemonade Inc.,Finance,29.0,11,GS,MS,ALLN,1.67,1.393,2020
ACCD,Jul 2,Accolade Inc.,Finance,22.0,10,GS,MS,BAML,0.851,0.35,2020
PYPD,Jun 26,PolyPid Ltd.,Health-Care,16.0,3,BRCL,BMO,,0.711,0.188,2020
BLCT,Jul 8,BlueCity Holdings Limited,Technology,16.0,5,,RFL,,0.977,0.46399999999999997,2020
QH,Jul 10,Quhuo Limited,Finance,10.0,3,ROTH,,,1.0070000000000001,0.27699999999999997,2020
PSTX,Jul 10,Poseida Therapeutics Inc.,Health-Care,5.0,2,SPRT,WPRK,,3.176,2.07,2020
NKTX,Jul 10,Nkarta Inc.,Health-Care,18.0,14,COWN,EVCR,Stifel,0.094,1.661,2020
NCNO,Jul 14,nCino Inc.,Technology,31.0,8,BAML,BRCL,KEYB,1.306,1.955,2020
GOCO,Jul 15,GoHealth Inc.,Finance,21.0,43,GS,BAML,MS,0.922,-0.073,2020
TIG,Jul 16,Trean Insurance Group Inc.,Finance,15.0,10,JPM,EVCR,WB,0.7120000000000001,0.034,2020
RLAY,Jul 16,Relay Therapeutics Inc.,Health-Care,20.0,20,JPM,COWN,GGNH,0.355,0.753,2020
BLI,Jul 17,Berkeley Lights Inc.,Health-Care,22.0,8,JPM,MS,COWN,0.556,1.975,2020
ALXO,Jul 17,ALX Oncology Holdings Inc.,Health-Care,19.0,8,JEFF,CS,CNTR,0.188,0.579,2020
JAMF,Jul 22,Jamf Holding Corp.,Technology,26.0,18,GS,JPM,BAML,1.245,0.508,2020
EDTK,Jul 23,Skillful Craftsman Education Technology Ltd.,Consumer-Services,5.0,3,BNCH,AXOM,,0.7909999999999999,-0.05,2020
MEG,Jul 23,Montrose Environmental Group Inc.,Consumer-Services,15.0,10,BAML,WB,,0.504,0.467,2020
GOED,Jul 31,1847 Goedeker Inc.,Consumer-Durables,9.0,1,TEq,,,0.767,-0.011000000000000001,2020
FTHM,Jul 31,Fathom Holdings Inc.,Finance,10.0,3,ROTH,,,0.588,0.003,2020
VSTA,Jul 31,Vasta Platform Limited,Consumer-Services,19.0,18,GS,BAML,,0.596,-0.008,2020
VITL,Jul 31,Vital Farms Inc.,Consumer-Non-Durables,22.0,9,GS,MS,CS,0.634,0.603,2020
ALVR,Jul 30,AlloVir Inc.,Health-Care,17.0,16,MS,JPM,LRNK,0.025,0.465,2020
LI,Jul 30,Li Auto Inc.,Consumer-Durables,11.5,95,GS,MS,UBS,0.20600000000000002,0.391,2020
VERX,Jul 29,Vertex Inc.,Technology,19.0,21,GS,MS,,0.759,0.259,2020
ANNX,Jul 24,Annexon Inc.,Health-Care,17.0,14,JPM,BAML,COWN,0.332,0.045,2020
INZY,Jul 24,Inozyme Pharma Inc.,Health-Care,17.0,14,BAML,COWN,PPRJ,0.11800000000000001,0.032,2020
ITOS,Jul 24,iTeos Therapeutics Inc.,Health-Care,19.0,10,JPM,LRNK,,0.222,0.003,2020
NRIX,Jul 24,Nurix Therapeutics Inc.,Health-Care,19.0,11,JPM,SNDL,Stifel,0.214,0.003,2020
RXT,Aug 5,Rackspace Technology Inc.,Technology,21.0,31,GS,CITI,JPM,0.8290000000000001,-0.22,2020
BIGC,Aug 5,BigCommerce Holdings Inc.,Technology,24.0,9,MS,BRCL,KEYB,1.2990000000000002,2.011,2020
RKT,Aug 6,Rocket Companies Inc.,Finance,18.0,100,GS,MS,JPM,0.524,0.07200000000000001,2020
OSH,Aug 6,Oak Street Health Inc.,Health-Care,21.0,15,JPM,GS,MS,0.28300000000000003,0.7240000000000001,2020
AFIB,Aug 6,Acutus Medical Inc.,Health-Care,18.0,8,JPM,BAML,WB,0.0,0.0,2020
IBEX,Aug 7,IBEX Ltd.,Technology,19.0,4,CITI,RBC,BARD,0.563,-0.18899999999999997,2020
FRLN,Aug 7,Freeline Therapeutics Holdings plc,Health-Care,18.0,8,JPM,MS,EVCR,0.315,0.0,2020
NTST,Aug 13,NETSTREIT Corp.,Finance,18.0,12,WLFG,BAML,CITI,0.349,-0.013999999999999999,2020
BEKE,Aug 13,KE Holdings Inc.,Finance,20.0,106,GS,MS,JPM,0.467,0.872,2020
DCT,Aug 14,Duck Creek Technologies Inc.,Technology,27.0,15,GS,JPM,BAML,0.8759999999999999,0.48100000000000004,2020
CVAC,Aug 14,CureVac B.V.,Health-Care,16.0,13,BAML,JEFF,CS,1.78,2.494,2020
INBX,Aug 19,Inhibrx Inc.,Health-Care,17.0,7,JEFF,EVCR,CS,0.064,0.215,2020
HRMY,Aug 19,Harmony Biosciences Holdings Inc.,Health-Care,37.0,24,GS,JEFF,PPRJ,0.024,-0.025,2020
NNOX,Aug 21,Nano-X Imaging Ltd.,Health-Care,18.0,9,CNTR,CIBC,,1.104,0.171,2020
KYMR,Aug 21,Kymera Therapeutics Inc.,Health-Care,20.0,8,MS,BAML,COWN,0.445,0.6629999999999999,2020
XPEV,Aug 27,XPeng Inc.,Consumer-Non-Durables,15.0,99,CS,JPM,BAML,0.825,0.415,2020
HCDI,Aug 28,Harbor Custom Development Inc.,Basic-Industries,6.0,1,TEq,,,1.0590000000000002,0.25,2020
AUVI,Aug 31,Applied UV Inc.,Consumer-Durables,5.0,1,NONE,,,7.562,1.32,2020
SUMO,Sep 17,Sumo Logic Inc.,Technology,22.0,14,MS,JPM,RBC,1.13,0.222,2020
PTVE,Sep 17,Pactiv Evergreen Inc.,Consumer-Non-Durables,14.0,41,CS,CITI,BAML,0.35700000000000004,-0.21899999999999997,2020
BNL,Sep 17,Broadstone Net Lease Inc.,Consumer-Services,17.0,33,JPM,GS,BMO,0.243,-0.049,2020
AMWL,Sep 17,American Well Corp.,Health-Care,18.0,41,MS,GS,UBS,0.665,0.282,2020
VTRU,Sep 18,Vitru Ltd.,Consumer-Services,16.0,6,GS,BAML,MS,0.27699999999999997,0.0,2020
U,Sep 18,Unity Software Inc.,Technology,25.0,52,GS,CS,BAML,0.397,1.734,2020
CMPS,Aug 18,COMPASS Pathways plc,Health-Care,17.0,7,COWN,EVCR,,0.4,0.706,2020
ATHA,Sep 18,Athira Pharma Inc.,Health-Care,17.0,12,GS,JEFF,Stifel,0.268,0.006,2020
LSF,Sep 22,Laird Superfood Inc.,Consumer-Non-Durables,22.0,2,CNCD,CHLM,,0.747,0.855,2020
GDRX,Sep 23,GoodRx Holdings Inc.,Technology,33.0,34,MS,GS,JPM,0.369,-0.568,2020
BSY,Sep 23,Bentley Systems Incorporated,Technology,22.0,10,GS,BAML,RBC,0.738,0.522,2020
TSHA,Sep 24,Taysha Gene Therapies Inc.,Health-Care,20.0,7,GS,MS,JEFF,0.32899999999999996,0.203,2020
VIAO,Sep 25,VIA optronics AG,Capital-Goods,15.0,6,Berenberg,,,0.643,-0.321,2020
PRLD,Sep 25,Prelude Therapeutics Incorporated,Health-Care,19.0,8,MS,GS,BAML,0.341,0.379,2020
PMVP,Sep 25,PMV Pharmaceuticals Inc.,Health-Care,18.0,11,GS,BAML,COWN,0.27,1.084,2020
GLSI,Sep 25,Greenwich LifeSciences Inc.,Health-Care,5.8,1,AGIS,,,0.365,-0.13,2020
GRAY,Sep 25,Graybug Vision Inc.,Health-Care,16.0,5,LRNK,SNDL,,0.34600000000000003,0.031,2020
AMST,Sep 25,Amesite Operating Company,Technology,5.0,3,LDLW,,,0.705,0.044000000000000004,2020
LUNG,Oct 1,Pulmonx Corp.,Health-Care,19.0,10,BAML,MS,,0.529,1.069,2020
YALA,Sep 30,Yalla Group Limited,Technology,7.5,18,MS,,,0.71,-0.067,2020
PLTR,Sep 30,Palantir Technologies Inc.,Technology,7.3,257,,,,1.305,0.31,2020
CD,Sep 30,Chindata Group Holdings Limited,Technology,13.5,40,MS,CITI,,0.653,0.20199999999999999,2020
BQ,Sep 30,Boqii Holding Limited,Consumer-Services,10.0,7,ROTH,,,0.9229999999999999,-0.28,2020
THRY,Oct 1,Thryv Holdings Inc.,Consumer-Services,10.2,26,IBNK,,,0.0,0.08800000000000001,2020
AVO,Oct 1,Mission Produce Inc.,Consumer-Non-Durables,12.0,8,BAML,JPM,CITI,0.138,0.037000000000000005,2020
LXEH,Oct 1,Lixiang Education Holding Co. Ltd.,Consumer-Services,9.3,3,,,,0.027000000000000003,-0.18899999999999997,2020
ONCR,Oct 2,Oncorus Inc.,Health-Care,15.0,5,JEFF,EVCR,PPRJ,0.126,0.067,2020
IMNM,Oct 2,IMMUNOME INC.,Health-Care,12.0,3,LDNT,CHRD,,0.157,0.121,2020
CCCC,Oct 2,C4 Therapeutics Inc.,Health-Care,19.0,9,JEFF,EVCR,BMO,0.203,0.342,2020
ASO,Oct 2,Academy Sports + Outdoors Inc.,Consumer-Services,13.0,15,CS,JPM,BAML,0.563,-0.001,2020
FUBO,Oct 8,fuboTV Inc. (formerly FaceBank Group Inc.),Consumer-Services,10.0,18,EVCR,,,0.588,0.026000000000000002,2020
AZYO,Oct 8,Aziyo Biologics Inc.,Health-Care,17.0,2,PPRJ,COWN,,0.705,-0.147,2020
SPRB,Oct 9,Spruce Biosciences Inc.,Health-Care,15.0,6,COWN,CS,RBC,0.42700000000000005,0.133,2020
KRON,Oct 9,Kronos Bio Inc.,Health-Care,19.0,13,GS,JEFF,COWN,0.284,0.425,2020
IH,Oct 9,iHuman Inc.,Consumer-Services,12.0,7,CS,CITI,,0.654,0.33299999999999996,2020
CDAK,Oct 14,Codiak BioSciences Inc.,Health-Care,15.0,5,GS,EVCR,WB,0.413,-0.192,2020
MNSO,Oct 15,MINISO Group Holding Limited,Consumer-Services,20.0,30,GS,BAML,,0.7140000000000001,0.044000000000000004,2020
ARRY,Oct 15,ARRAY TECHNOLOGIES INC.,Capital-Goods,22.0,47,GS,JPM,GGNH,0.715,0.657,2020
TARS,Oct 16,TARSUS PHARMACEUTICALS INC.,Health-Care,16.0,5,BAML,JEFF,RAYJ,0.228,0.28600000000000003,2020
PRAX,Oct 16,PRAXIS PRECISION MEDICINES INC.,Health-Care,19.0,10,COWN,EVCR,WBSH,0.43200000000000005,0.46299999999999997,2020
KRBP,Oct 16,Kiromic Biopharma Inc.,Health-Care,12.0,1,TEq,,,0.36700000000000005,-0.042,2020
EAR,Oct 16,Eargo Inc.,Health-Care,18.0,7,JPM,BAML,,0.8340000000000001,0.871,2020
ALGS,Oct 16,Aligos Therapeutics Inc.,Health-Care,15.0,10,JPM,JEFF,PPRJ,0.276,-0.01,2020
YGMZ,Oct 21,MingZhu Logistics Holdings Limited,Consumer-Services,4.0,3,VWTR,,,0.235,0.063,2020
GHLD,Oct 22,Guild Holdings Company,Finance,15.0,6,WLFG,BAML,JPM,0.36700000000000005,0.0,2020
BLSA,Oct 22,BCLS Acquisition Corp.,Finance,10.0,12,GS,JEFF,,0.08,0.099,2020
ABCM,Oct 22,Abcam plc,Health-Care,17.5,8,MS,BAML,WB,0.276,0.129,2020
FHTX,Oct 23,Foghorn Therapeutics Inc.,Health-Care,16.0,7,GS,MS,COWN,0.379,0.133,2020
ROOT,Oct 28,ROOT INC.,Finance,27.0,26,GS,MS,,0.593,0.0,2020
MAX,Oct 28,MediaAlpha Inc.,Finance,19.0,9,JPM,CITI,CS,0.59,0.677,2020
GATO,Oct 28,Gatos Silver Inc.,Basic-Industries,7.0,21,BMO,GS,RBC,0.156,-0.057,2020
BDSX,Oct 28,Biodesix Inc.,Health-Care,18.0,4,MS,WB,,0.654,-0.307,2020
LESL,Oct 29,Leslie’s Inc.,Consumer-Services,17.0,40,GS,MS,BAML,0.534,0.276,2020
GLTO,Oct 29,Galecto Inc.,Health-Care,15.0,5,BAML,LRNK,CS,0.23399999999999999,0.0,2020
ALGM,Oct 29,Allegro MicroSystems Inc.,Technology,14.0,25,BRCL,CS,WLFG,0.444,0.264,2020
SQZ,Oct 30,SQZ Biotechnologies Company,Health-Care,16.0,4,BAML,EVCR,Stifel,0.192,-0.172,2020
LU,Sep 30,Lufax Holding Ltd,Finance,13.5,175,,,,0.192,-0.048,2020
AVIR,Oct 30,Atea Pharmaceuticals Inc.,Health-Care,24.0,12,JPM,MS,EVCR,0.28600000000000003,0.264,2020
YSG,Nov 19,Yatsen Holding Limited,Consumer-Services,10.5,58,GS,MS,CICC,0.609,0.752,2020
OLMA,Nov 19,Olema Pharmaceuticals Inc.,Health-Care,19.0,11,JPM,JEFF,COWN,0.139,1.579,2020
NGMS,Nov 19,NeoGames S.A.,Consumer-Services,17.0,4,Stifel,,,0.573,0.28600000000000003,2020
SHC,Nov 20,Sotera Health Company,Health-Care,23.0,46,JPM,CS,GS,0.41100000000000003,0.091,2020
MRVI,Nov 20,Maravai LifeSciences Holdings Inc.,Health-Care,27.0,60,MS,JEFF,GS,0.337,0.106,2020
VMAR,Nov 24,Vision Marine Technologies Inc.,Consumer-Services,10.0,2,TEq,,,1.704,0.444,2020
OZON,Nov 24,Ozon Holdings PLC,Consumer-Services,30.0,33,MS,GS,CITI,0.0,-1.0,2020
KNTE,Dec 3,Kinnate BioPharma Inc.,Health-Care,20.0,12,GS,LRNK,PPRJ,0.053,1.173,2020
SBTX,Dec 4,Silverback Therapeutics Inc.,Health-Care,21.0,11,GS,LRNK,Stifel,0.31,0.19,2020
SGTX,Dec 4,Sigilon Therapeutics Inc.,Health-Care,18.0,7,MS,JEFF,BRCL,0.39799999999999996,0.932,2020
SEER,Dec 4,Seer Inc.,Health-Care,19.0,9,JPM,MS,BAML,0.369,1.972,2020
YQ,Dec 4,17 Education & Technology Group Inc.,Consumer-Services,10.5,27,GS,MS,BAML,0.473,0.006999999999999999,2020
ABNB,Dec 10,Airbnb Inc.,Choose Sector,68.0,51,MS,GS,,1.365,1.128,2020
DASH,Dec 9,DoorDash Inc.,Finance,102.0,33,GS,JPM,,0.769,0.858,2020
AI,Dec 9,C3.ai Inc.,Technology,42.0,15,MS,JPM,BAML,1.6,1.202,2020
HYFM,Dec 10,Hydrofarm Holdings Group Inc.,Basic-Industries,20.0,8,JPM,Stifel,DB,0.765,1.6,2020
