,Ticker,Trade Date,Company,Lead/Joint-Lead Mangers,Offer Price,Opening Price,1st Day Close,1st Day Percent Change,Change Opening,Change Close,Star Ratings,Year,Underpriced
2083,NMBL,2013-12-13,Nimble Storage  ,"['Goldman Sachs', 'Morgan Stanley']",21.0,31.18,33.93,0.6157143,10.18,12.93,3,2013,False
2084,AMC,2013-12-18,AMC Entertainment Holdings ,"['Citigroup', 'BofA Merrill Lynch', 'Barclays', 'Credit Suisse']",18.0,19.2,18.9,0.05,1.2,0.9,2,2013,False
2085,CAMBU,2013-12-18,Cambridge Capital Acquisition ,['EarlyBirdCapital'],10.0,10.0,10.0,0.0,0.0,0.0,1,2013,False
2086,GLYC,2014-01-10,GlycoMimetics ,"['Jefferies', 'Barclays']",8.0,10.4,9.01,0.12625,2.4,1.01,2,2014,False
2087,CELP,2014-01-15,"Cypress Energy Partners, L.P. ","['Raymond James', 'Baird', 'Stifel']",20.0,20.0,21.3,0.065,0.0,1.3,1,2014,False
2088,ACSF,2014-01-16,American Capital Senior Floating ,"['Morgan Stanley', 'Citigroup', 'Deutsche Bank Securities', 'Keefe, Bruyette & Woods (A Stifel Company)', 'UBS Investment Bank']",15.0,13.25,13.38,-0.108,-1.75,-1.62,1,2014,True
2089,HELI,2014-01-17,CHC Group Ltd. ,"['J.P. Morgan', 'Barclays', 'UBS Investment Bank']",10.0,9.3,9.8,-0.02,-0.7,-0.2,1,2014,True
2090,EPE,2014-01-17,EP Energy  ,"['Credit Suisse', 'J.P. Morgan', 'Citigroup', 'Goldman Sachs', 'Morgan Stanley', 'Deutsche Bank Securities', 'UBS Investment Bank', 'BMO Capital Markets', 'RBC Capital Markets', 'Wells Fargo Securities']",20.0,19.9,18.08,-0.096,-0.1,-1.92,1,2014,True
2091,HCACU,2014-01-17,Hennessy Capital Acquisition  (HCACU) (u),['Deutsche Bank Securities'],10.0,10.0,10.02,0.002,0.0,0.02,1,2014,False
2092,RSPP,2014-01-17,RSP Permian  ,"['Barclays', 'J.P. Morgan', 'Tudor, Pickering, Holt', 'Raymond James', 'RBC Capital Markets', 'UBS Investment Bank']",19.5,20.5,20.15,0.033333335,1.0,0.65,2,2014,False
2093,SC,2014-01-23,Santander Consumer USA Holdings  ,"['Citigroup', 'J.P. Morgan/BofA Merrill Lynch', 'Deutsche Bank Securities', 'Santander', 'Barclays', 'Goldman Sachs', 'Morgan Stanley', 'RBC Capital Markets', 'BMO Capital Markets', 'Credit Suisse', 'UBS Investment Bank', 'Wells Fargo Securities']",24.0,25.75,25.28,0.053333335,1.75,1.28,2,2014,False
2094,CRCM,2014-01-24,Care.com ,"['Morgan Stanley', 'BofA Merrill Lynch', 'J.P. Morgan']",17.0,21.21,24.3,0.42941177,4.21,7.3,3,2014,False
2095,RICE,2014-01-24,Rice Energy ,"['Barclays', 'Citigroup', 'Goldman Sachs', 'Wells Fargo Securities', 'BMO Capital Markets', 'RBC Capital Markets']",21.0,21.9,21.9,0.042857144,0.9,0.9,2,2014,False
2096,CLDN,2014-01-30,Celladon ,['Barclays'],8.0,9.9,8.18,0.0225,1.9,0.18,2,2014,False
2097,DRNA,2014-01-30,Dicerna Pharmaceuticals ,"['Jefferies', 'Leerink Swann', 'Stifel']",15.0,30.0,46.0,2.0666666,15.0,31.0,3,2014,False
2098,CARA,2014-01-31,Cara Therapeutics ,"['Stifel', 'Piper Jaffray']",11.0,11.62,12.91,0.17363636,0.62,1.91,2,2014,False
2099,SNOW,2014-01-31,Intrawest Resorts Holdings ,"['Goldman Sachs', 'Deutsche Bank Securities', 'BofA Merrill Lynch']",12.0,11.13,11.9,-0.008333334,-0.87,-0.1,1,2014,True
2100,MBUU,2014-01-31,Malibu Boats ,"['Raymond James', 'Wells Fargo Securities']",14.0,17.3,17.75,0.26785713,3.3,3.75,1,2014,False
2101,NWHM,2014-01-31,New Home Company (The) ,"['Citigroup', 'J.P. Morgan', 'Credit Suisse']",11.0,11.5,12.2,0.10909091,0.5,1.2,1,2014,False
2102,TRVN,2014-01-31,Trevena ,"['Barclays', 'Jefferies']",7.0,7.11,6.5,-0.071428575,0.11,-0.5,2,2014,True
2103,RARE,2014-01-31,Ultragenyx Pharmaceutical ,"['J.P. Morgan', 'Morgan Stanley']",21.0,45.8,42.25,1.0119047,24.8,21.25,1,2014,False
2104,ASPX,2014-02-05,Auspex Pharmaceuticals  ,"['Stifel', 'BMO Capital Markets']",11.0,14.49,15.66,0.42363638,3.49,4.66,2,2014,False
2105,BIOC,2014-02-05,Biocept  ,['Aegis Capital'],10.0,10.0,9.4,-0.06,0.0,-0.6,1,2014,True
2106,CBPX,2014-02-05,Continental Building Products ,"['Citigroup', 'Credit Suisse', 'Barclays', 'Deutsche Bank Securities', 'RBC Capital Markets']",14.0,14.66,15.19,0.085,0.66,1.19,1,2014,False
2107,GNCA,2014-02-05,Genocea Biosciences ,"['Citigroup', 'Cowen and Company']",12.0,11.73,11.0,-0.083333336,-0.27,-1.0,3,2014,True
2108,QURE,2014-02-05,uniQure B.V.   ,"['Jefferies', 'Leerink Swann']",17.0,17.0,14.61,-0.14058824,0.0,-2.39,2,2014,True
2109,CMFN,2014-02-06,CM Finance ,"['Raymond James', 'Keefe, Bruyette & Woods (A Stifel Company)', 'Oppenheimer']",15.0,15.3,15.81,0.054,0.3,0.81,1,2014,False
2110,EGLT,2014-02-06,Egalet   ,"['Stifel', 'JMP Securities']",12.0,12.5,12.0,0.0,0.5,0.0,2,2014,False
2111,EBIO,2014-02-06,Eleven Biotherapeutics ,"['Citigroup', 'Cowen and Company', 'Leerink Swann']",10.0,10.38,10.85,0.085,0.38,0.85,2,2014,False
2112,LADR,2014-02-06,Ladder Capital ,"['Deutsche Bank Securities', 'Citigroup', 'Wells Fargo Securities', 'BofA Merrill Lynch', 'J.P. Morgan']",17.0,16.5,16.99,-0.00058823527,-0.5,-0.01,1,2014,True
2113,RVNC,2014-02-06,Revance Therapeutics ,"['Cowen and Company', 'Piper Jaffray']",16.0,21.0,26.85,0.678125,5.0,10.85,2,2014,False
2114,ARGS,2014-02-07,Argos Therapeutics  ,"['Piper Jaffray', 'Stifel', 'JMP Securities']",8.0,9.0,8.0,0.0,1.0,0.0,2,2014,False
2115,NRX,2014-02-11,NephroGenex ,['Aegis Capital Corp'],12.0,12.12,11.54,-0.038333334,0.12,-0.46,1,2014,True
2116,EGRX,2014-02-12,Eagle Pharmaceuticals  ,"['Piper Jaffray', 'William Blair']",15.0,15.5,12.83,-0.14466667,0.5,-2.17,2,2014,True
2117,FLXN,2014-02-12,Flexion Therapeutics ,"['BMO Capital Markets', 'Wells Fargo Securities']",13.0,16.0,14.71,0.13153847,3.0,1.71,1,2014,False
2118,TLMR,2014-02-12,Talmer Bancorp ,"['Keefe, Bruyette & Woods (A Stifel Company )', 'J.P.Morgan']",13.0,13.75,13.8,0.06153846,0.75,0.8,2,2014,False
2119,AMDA,2014-02-13,Amedica  ,['JMP Securities'],5.75,6.16,5.39,-0.0626087,0.41,-0.36,1,2014,True
2120,BLVDU,2014-02-13,Boulevard Acquisition  ,['Citigroup'],10.0,10.5,10.0,0.0,0.5,0.0,1,2014,False
2121,CNCE,2014-02-13,Concert Pharmaceuticals  ,"['UBS Investment Bank', 'Wells Fargo Securities']",14.0,15.75,14.18,0.012857143,1.75,0.18,2,2014,False
2122,IBP,2014-02-13,Installed Building Products ,"['Deutsche Bank Securities', 'UBS Investment Bank']",11.0,12.3,12.8,0.16363636,1.3,1.8,1,2014,False
2123,INGN,2014-02-14,Inogen ,"['J.P. Morgan', 'Leerink Swann']",16.0,16.0,15.15,-0.053125,0.0,-0.85,3,2014,True
2124,SMLR,2014-02-21,Semler Scientific ,['Aegis Capital Corp'],7.0,6.0,6.99,-0.0014285714,-1.0,-0.01,1,2014,True
2125,LMNS,2014-02-27,Lumenis Ltd.,"['Goldman Sachs', 'Credit Suisse', 'Jefferies']",12.0,12.5,12.15,0.0125,0.5,0.15,1,2014,False
2126,VRNS,2014-02-28,Varonis Systems ,"['Morgan Stanley', 'Barclays Capital', 'Jefferies']",22.0,39.0,44.0,1.0,17.0,22.0,3,2014,False
2127,TPVG,2014-03-06,TriplePoint Venture Growth BDC ,"['Morgan Stanley', 'Wells Fargo Securities', 'Goldman Sachs', 'Credit Suisse', 'UBS Investment Bank']",15.0,15.0,15.65,0.043333333,0.0,0.65,1,2014,False
2128,AQXP,2014-03-07,Aquinox Pharmaceuticals  ,"['Jefferies', 'Cowen and Company']",11.0,11.8,11.95,0.086363636,0.8,0.95,2,2014,False
2129,COUP,2014-03-07,COUPONS.com ,"['Goldman Sachs', 'Allen & Company', 'BofA Merrill Lynch', 'RBC Capital Markets']",16.0,27.15,30.0,0.875,11.15,14.0,3,2014,False
2130,REPH,2014-03-07,Recro Pharma  ,['Aegis Capital Corp'],8.0,8.53,8.3,0.0375,0.53,0.3,1,2014,False
2131,AKAO,2014-03-12,Achaogen ,"['Credit Suisse', 'Cowen and Company']",12.0,12.85,14.3,0.19166666,0.85,2.3,2,2014,False
2132,DPRX,2014-03-13,Dipexium Pharmaceuticals  ,['Oppenheimer & Co.'],12.0,14.6,14.4,0.2,2.6,2.4,1,2014,False
2133,GLMD,2014-03-13,Galmed Pharmaceuticals ,['Maxim Group LLC'],13.5,17.0,14.31,0.06,3.5,0.81,1,2014,False
2134,CSLT,2014-03-13,Castlight Health   ,"['Goldman Sachs', 'Morgan Stanley']",16.0,37.5,39.8,1.4875,21.5,23.8,3,2014,False
2135,PCTY,2014-03-19,Paylocity Holding  ,"['Deutsche Bank Securities', 'BofA Merrill Lynch', 'William Blair']",17.0,31.0,24.04,0.41411763,14.0,7.04,3,2014,False
2136,AKBA,2014-03-20,Akebia Therapeutics ,"['Morgan Stanley', 'Credit Suisse', 'UBS Investment Bank']",17.0,22.9,26.69,0.57,5.9,9.69,3,2014,False
2137,MDWD,2014-03-20,MediWound Ltd.   ,"['Credit Suisse', 'Jefferies', 'BMO Capital Markets']",14.0,16.0,17.27,0.23357143,2.0,3.27,3,2014,False
2138,QTWO,2014-03-20,Q2 Holdings ,"['J.P. Morgan', 'Stifel']",13.0,16.25,15.17,0.16692308,3.25,2.17,3,2014,False
2139,ATEN,2014-03-21,A10 Networks ,"['Morgan Stanley', 'BofA Merrill Lynch', 'J.P. Morgan Securities', 'RBC Capital Markets']",15.0,13.75,16.21,0.08066667,-1.25,1.21,3,2014,False
2140,AMBR,2014-03-21,Amber Road ,['Stifel'],13.0,17.5,17.0,0.30769232,4.5,4.0,2,2014,False
2141,BRDR,2014-03-21,Borderfree ,"['Credit Suisse', 'RBC Capital Markets', 'Pacific Crest Securities']",16.0,21.0,20.0,0.25,5.0,4.0,3,2014,False
2142,RTGN,2014-03-21,Ruthigen ,['Dawson James Securities'],7.25,8.32,7.25,0.0,1.07,0.0,1,2014,False
2143,TSLX,2014-03-21,TPG Specialty Lending  ,"['J.P. Morgan', 'BofA Merrill Lynch', 'Goldman Sachs', 'Citigroup', 'Wells Fargo Securities', 'Barclays']",16.0,16.05,16.0,0.0,0.05,0.0,1,2014,False
2144,VSAR,2014-03-21,Versartis  ,"['Morgan Stanley', 'Citigroup']",21.0,28.0,31.37,0.49380952,7.0,10.37,3,2014,False
2145,KING,2014-03-26,King Digital Entertainment plc   (KING),"['J.P. Morgan', 'Credit Suisse', 'BofA Merrill Lynch', 'Barclays', 'Deutsche Bank', 'RBC Capital Markets']",22.5,20.5,19.0,-0.15555556,-2.0,-3.5,3,2014,True
2146,NORD,2014-03-26,Nord Anglia Education ,"['Credit Suisse', 'Goldman Sachs', 'J.P. Morgan']",16.0,17.5,18.0,0.125,1.5,2.0,3,2014,False
2147,AGTC,2014-03-27,Applied Genetic Technologies ,"['BMO Capital Markets', 'Wedbush PacGrow Life Sciences']",12.0,12.75,14.76,0.23,0.75,2.76,2,2014,False
2148,SQBK,2014-03-27,Square 1 Financial  ,"['Sandler ONeill & Partners', 'Keefe, Bruyette & Woods (A Stifel Company)']",18.0,20.0,20.6,0.14444445,2.0,2.6,2,2014,False
2149,TNET,2014-03-27,TriNet Group   ,"['J.P. Morgan', 'Morgan Stanley', 'Deutsche Bank Securities']",16.0,18.5,19.1,0.19375,2.5,3.1,3,2014,False
2150,TWOU,2014-03-28,"2U, Inc. ","['Goldman Sachs', 'Credit Suisse']",13.0,13.0,13.98,0.07538462,0.0,0.98,3,2014,False
2151,HIVE,2014-03-28,Aerohive Networks ,"['Goldman Sachs', 'BofA Merrill Lynch']",10.0,8.95,10.0,0.0,-1.05,0.0,3,2014,False
2152,BRG,2014-03-28,Bluerock Residential Growth REIT ,['Wunderlich Securities'],14.5,14.58,14.55,0.0034482758,0.08,0.05,1,2014,False
2153,CSBSO,2014-03-28,CBS Outdoor Americas   ,"['Goldman Sachs', 'BofA Merrill Lynch', 'J.P. Morgan', 'Morgan Stanley']",28.0,30.1,29.5,0.05357143,2.1,1.5,2,2014,False
2154,WATT,2014-03-28,Energous ,"['MDB Capital Group, LLC']",6.0,9.5,10.58,0.7633333,3.5,4.58,N/C,2014,False
2155,EVDY,2014-03-28,Everyday Health  ,"['J.P. Morgan', 'Credit Suisse', 'Citigroup']",14.0,14.5,13.5,-0.035714287,0.5,-0.5,3,2014,True
2156,PIH,2014-04-01,1347 Property Insurance Holdings ,['Aegis Capital Corp'],8.0,8.0,7.95,-0.00625,0.0,-0.05,1,2014,True
2157,RUBI,2014-04-02,Rubicon Project (The) ,"['Morgan Stanley', 'Goldman Sachs', 'RBC Capital Markets, LLC']",15.0,17.5,20.09,0.33933333,2.5,5.09,1,2014,False
2158,CORI,2014-04-03,Corium International ,"['Jefferies', 'Leerink Partners']",8.0,8.26,8.0,0.0,0.26,0.0,1,2014,False
2159,TEDU,2014-04-03,Tarena International,"['Goldman Sachs (Asia)', 'Credit Suisse']",9.0,9.86,9.06,0.006666667,0.86,0.06,2,2014,False
2160,FIVN,2014-04-04,Five9 ,"['J.P. Morgan', 'Barclays', 'BofA Merrill Lynch']",7.0,7.95,7.64,0.09142857,0.95,0.64,1,2014,False
2161,GRUB,2014-04-04,Grubhub   ,"['Citigroup', 'Morgan Stanley']",26.0,40.0,34.0,0.30769232,14.0,8.0,2,2014,False
2162,IMS,2014-04-04,IMS Health Holdings  ,"['J.P. Morgan', 'Goldman Sachs', 'Morgan Stanley']",20.0,22.18,23.0,0.15,2.18,3.0,2,2014,False
2163,OPWR,2014-04-04,Opower ,"['Morgan Stanley', 'Goldman Sachs']",19.0,25.0,23.0,0.21052632,6.0,4.0,3,2014,False
2164,KANG,2014-04-09,iKang Healthcare Group ,"['BofA Merrill Lynch', 'UBS Investment Bank']",14.0,16.5,15.2,0.08571429,2.5,1.2,3,2014,False
2165,LQ,2014-04-09,La Quinta Holdings  ,"['J.P. Morgan', 'Morgan Stanley', 'BofA Merrill Lynch', 'Citigroup', 'Credit Suisse', 'Deutsche Bank Securities', 'Goldman Sachs', 'Wells Fargo Securities']",17.0,16.5,17.12,0.0070588235,-0.5,0.12,1,2014,False
2166,ADMS,2014-04-10,Adamas Pharmaceuticals ,"['Credit Suisse', 'Piper Jaffray']",16.0,16.89,14.01,-0.124375,0.89,-1.99,2,2014,True
2167,ALLY,2014-04-10,Ally Financial ,"['Citigroup', 'Goldman, Sachs', 'Morgan Stanley', 'Barclays', 'Deutsche Bank Securities']",25.0,24.25,23.98,-0.0408,-0.75,-1.02,1,2014,True
2168,CERU,2014-04-10,Cerulean Pharma  ,['Leerink Partners'],7.0,7.1,6.85,-0.021428572,0.1,-0.15,1,2014,True
2169,CCAQU,2014-04-11,Committed Capital Acquisition Corporation II  ,['Broadband Capital Management LLC'],5.0,5.05,5.05,0.01,0.05,0.05,1,2014,False
2170,ENBL,2014-04-11,"Enable Midstream Partners, LP ","['Morgan Stanley', 'Barclays', 'Goldman Sachs']",20.0,21.5,22.2,0.11,1.5,2.2,2,2014,False
2171,FPI,2014-04-11,Farmland Partners   ,"['Baird, BMO Capital Markets, Janney Montgomery Scott']",14.0,13.75,12.98,-0.07285714,-0.25,-1.02,1,2014,True
2172,PAHC,2014-04-11,Phibro Animal Health ,"['BofA Merrill Lynch', 'Morgan Stanley', 'Barclays']",15.0,16.31,17.0,0.13333334,1.31,2.0,1,2014,False
2173,ZOES,2014-04-11,Zoe's Kitchen  ,"['Jefferies', 'Piper Jaffray', 'Baird']",15.0,25.65,24.72,0.648,10.65,9.72,3,2014,False
2174,CIO,2014-04-15,City Office REIT  ,"['Janney Montgomery Scott', 'Wunderlich Securities', 'Oppenheimer']",12.5,12.5,12.4,-0.008,0.0,-0.1,1,2014,True
2175,PAYC,2014-04-15,Paycom Software ,"['Barclays', 'J.P. Morgan']",15.0,17.9,15.35,0.023333333,2.9,0.35,1,2014,False
2176,MC,2014-04-16,Moelis  ,"['Goldman Sachs', 'Morgan Stanley', 'Moelis & Company']",25.0,27.0,26.15,0.046,2.0,1.15,1,2014,False
2177,OPB,2014-04-16,Opus Bank  ,"['J.P. Morgan Securities', 'Credit Suisse', 'Sandler ONeill & Partners', 'Keefe, Bruyette & Woods, Inc. (A Stifel Company)']",30.0,30.0,29.33,-0.022333333,0.0,-0.67,1,2014,True
2178,TRIV,2014-04-16,TriVascular Technologies  ,"['J.P. Morgan', 'Credit Suisse']",12.0,11.35,13.79,0.14916667,-0.65,1.79,1,2014,False
2179,LEJU,2014-04-17,Leju Holdings Limited ,"['Credit Suisse', 'J.P. Morgan']",10.0,10.8,11.86,0.186,0.8,1.86,1,2014,False
2180,SABR,2014-04-17,Sabre  ,"['Morgan Stanley', 'Goldman Sachs', 'BofA Merrill Lynch', 'Deutsche Bank Securities']",16.0,16.79,16.5,0.03125,0.79,0.5,1,2014,False
2181,SPWH,2014-04-17,Sportsmans Warehouse Holdings  ,"['Credit Suisse', 'Goldman Sachs']",9.5,9.5,9.75,0.02631579,0.0,0.25,1,2014,False
2182,VTL,2014-04-17,Vital Therapies ,"['BofA Merrill Lynch', 'Credit Suisse']",12.0,12.25,12.0,0.0,0.25,0.0,1,2014,False
2183,WB,2014-04-17,Weibo,"['Goldman Sachs (Asia)', 'Credit Suisse']",17.0,16.27,20.24,0.19058824,-0.73,3.24,1,2014,False
2184,QTNTU,2014-04-25,Quotient ,"['UBS Investment Bank', 'Baird', 'Cowen ']",8.0,7.9,7.45,-0.06875,-0.1,-0.55,1,2014,True
2185,ALDX,2014-05-02,Aldeyra Therapeutics ,['Aegis Capital Corp'],8.0,7.5,7.2,-0.1,-0.5,-0.8,1,2014,True
2186,ARES,2014-05-02,"Ares Management, L.P.","['J.P. Morgan', 'BofA Merrill Lynch', 'Goldman Sachs', 'Morgan Stanley', 'Wells Fargo Securities']",19.0,18.15,18.6,-0.021052632,-0.85,-0.4,1,2014,True
2187,FRSH,2014-05-02,Papa Murphy's Holdings ,"['Jefferies', 'Baird', 'Wells Fargo Securities']",11.0,12.1,11.05,0.0045454544,1.1,0.05,1,2014,False
2188,SCYX,2014-05-02,SCYNEXIS ,"['RBC Capital Markets', 'Canaccord Genuity']",10.0,9.65,9.0,-0.1,-0.35,-1.0,1,2014,True
2189,GLOP,2014-05-07,GasLog Partners LP  ,['Citigroup'],21.0,25.5,26.11,0.24333334,4.5,5.11,3,2014,False
2190,ALDR,2014-05-08,Alder BioPharmaceuticals  ,"['Credit Suisse', 'Leerink Partners']",10.0,10.35,10.03,0.003,0.35,0.03,1,2014,False
2191,CMCM,2014-05-08,Cheetah Mobile  ,"['Morgan Stanley', 'J.P. Morgan', 'Credit Suisse']",14.0,15.25,14.1,0.007142857,1.25,0.1,2,2014,False
2192,KTWO,2014-05-08,K2M Group Holdings ,"['Piper Jaffray', 'Barclays', 'Wells Fargo Securities']",15.0,15.0,15.0,0.0,0.0,0.0,1,2014,False
2193,ABDC,2014-05-09,Alcentra Capital ,"['Raymond James', 'Robert W. Baird', 'Keefe, Bruyette & Woods (A Stifel Company )']",15.0,15.0,15.05,0.0033333334,0.0,0.05,1,2014,False
2194,TOUR,2014-05-09,Tuniu ,"['Morgan Stanley', 'Credit Suisse', 'China Renaissance']",9.0,9.0,10.07,0.11888889,0.0,1.07,2,2014,False
2195,PBFX,2014-05-09,PBF Logistics LP ,"['Barclays', 'UBS Investment Bank']",23.0,28.0,27.68,0.20347826,5.0,4.68,3,2014,False
2196,SFBS,2014-05-14,ServisFirst Bancshares ,['Sandler ONeill & Partners'],91.0,91.0,85.0,-0.06593407,0.0,-6.0,2,2014,True
2197,ZEN,2014-05-15,Zendesk ,"['Goldman Sachs', 'Morgan Stanley', 'Credit Suisse']",9.0,11.4,13.43,0.49222222,2.4,4.43,1,2014,False
2198,JMEI,2014-05-16,Jumei International Holding  ,"['Goldman Sachs (Asia)', 'Credit Suisse', 'J.P. Morgan']",22.0,27.74,24.18,0.09909091,5.74,2.18,3,2014,False
2199,True,2014-05-16,TrueCar ,"['Goldman Sachs', 'J.P. Morgan']",9.0,9.7,10.06,0.11777778,0.7,1.06,1,2014,False
2200,JD,2014-05-22,JD.com ,"['BofA Merrill Lynch', 'UBS Investment Bank']",19.0,21.7,20.9,0.1,2.7,1.9,3,2014,False
2201,SEMI,2014-05-22,SunEdison Semiconductor  ,"['Deutsche Bank Securities', 'Goldman Sachs', 'Wells Fargo Securities']",13.0,15.01,15.0,0.15384616,2.01,2.0,1,2014,False
2202,AGRX,2014-05-23,Agile Therapeutics  ,"['RBC Capital Markets', 'William Blair & Company']",6.0,5.5,5.54,-0.07666667,-0.5,-0.46,1,2014,True
2203,HRTG,2014-05-23,Heritage Insurance Holdings   ,['Citigroup'],11.0,11.55,11.5,0.045454547,0.55,0.5,1,2014,False
2204,PE,2014-05-23,Parsley Energy ,"['Credit Suisse', 'Goldman Sachs', 'J.P. Morgan', 'Wells Fargo Securities']",18.5,22.3,22.2,0.2,3.8,3.7,3,2014,False
2205,SDPI,2014-05-23,Superior Drilling Products   ,"['Roth Capital Partners, LLC']",4.0,4.0,4.49,0.1225,0.0,0.49,1,2014,False
2206,ANET,2014-06-06,Arista Networks ,"['Morgan Stanley', 'Citigroup']",43.0,55.25,55.0,0.27906978,12.25,12.0,3,2014,False
2207,RDUS,2014-06-06,Radius Health  ,"['Jefferies', 'Cowen and Company']",8.0,8.05,8.01,0.00125,0.05,0.01,1,2014,False
2208,WLRHU,2014-06-06,WL Ross Holding  ,"['Deutsche Bank Securities', 'BofA Merrill Lynch']",10.0,10.8,10.15,0.015,0.8,0.15,1,2014,False
2209,MOBL,2014-06-12,Mobile Iron  ,"['Morgan Stanley', 'Goldman Sachs', 'Deutsche Bank Securitie', 'Barclays']",9.0,10.0,11.02,0.22444445,1.0,2.02,3,2014,False
2210,TSE,2014-06-12,Trinseo S.A.  ,"['Goldman Sachs', 'Deutsche Bank Securities', 'Citigroup', 'Morgan Stanley', 'Barclays', 'BofA Merrill Lynch', 'HSBC', 'Jefferies', 'Mizuho Securities', 'Scotiabank', 'SMBC Nikko', 'Wells Fargo Securities']",19.0,20.43,20.25,0.065789476,1.43,1.25,2,2014,False
2211,ZPIN,2014-06-12,Zhaopin Ltd ,"['Credit Suisse', 'UBS Investment Bank']",13.5,14.51,14.65,0.085185185,1.01,1.15,3,2014,False
2212,ABY,2014-06-13,Abengoa Yield plc ,"['Citigroup', 'BofA Merrill Lynch']",29.0,35.15,37.0,0.27586207,6.15,8.0,3,2014,False
2213,ASPN,2014-06-13,Aspen Aerogels ,"['Barclays', 'J.P. Morgan', 'Citigroup']",11.0,11.0,10.75,-0.022727273,0.0,-0.25,1,2014,True
2214,MRD,2014-06-13,Memorial Resource Development  ,"['Citigroup', 'Barclays', 'BofA Merrill Lynch', 'BMO Capital Markets', 'Goldman Sachs', 'Raymond James', 'RBC Capital Markets', 'Wells Fargo Securities']",19.0,21.26,22.16,0.1663158,2.26,3.16,2,2014,False
2215,CCS,2014-06-18,Century Communities ,"['FBR', 'J.P. Morgan', 'Deutsche Bank Securities']",23.0,23.0,21.25,-0.07608695,0.0,-1.75,2,2014,True
2216,FELP,2014-06-18,Foresight Energy LP ,"['Barclays', 'Citigroup', 'Morgan Stanley', 'J.P. Morgan', 'Goldman Sachs', 'Deutsche Bank Securities']",20.0,20.0,19.0,-0.05,0.0,-1.0,2,2014,True
2217,PARN,2014-06-18,Parnell Pharmaceuticals Holdings   ,"['Jefferies', 'Piper Jaffray']",10.0,9.25,8.05,-0.195,-0.75,-1.95,1,2014,True
2218,SGNL,2014-06-18,Signal Genetics ,['Aegis Capital Corp'],10.0,9.25,9.09,-0.091,-0.75,-0.91,1,2014,True
2219,VNOM,2014-06-18,Viper Energy Partners LP ,"['Barclays', 'Credit Suisse', 'Wells Fargo Securities']",26.0,31.5,32.35,0.24423076,5.5,6.35,3,2014,False
2220,ZSPH,2014-06-18,ZS Pharma  ,"['J.P. Morgan', 'Credit Suisse']",18.0,27.21,28.38,0.57666665,9.21,10.38,2,2014,False
2221,ARDX,2014-06-19,Ardelyx  ,"['Citigroup', 'Leerink Partners']",14.0,14.5,14.11,0.007857143,0.5,0.11,2,2014,False
2222,MRKT,2014-06-19,Markit Ltd.  ,"['BofA Merrill Lynch', 'Barclays', 'Citigroup', 'Credit Suisse', 'Deutsche Bank Securities', 'Goldman Sachs', 'HSBC', 'J.P. Morgan', 'Morgan Stanley', 'UBS Investment Bank']",24.0,26.15,26.7,0.1125,2.15,2.7,3,2014,False
2223,ZFGN,2014-06-19,ZAFGEN ,"['Leerink Partners', 'Cowen and Company']",16.0,20.0,19.75,0.234375,4.0,3.75,2,2014,False
2224,ECR,2014-06-20,Eclipse Resources ,"['Citigroup', 'Goldman Sachs', 'Morgan Stanley', 'Barclays', 'BMO Capital Market', 'Deutsche Bank Securities', 'KeyBanc Capital Market', 'RBC Capital Markets']",27.0,27.0,25.75,-0.046296295,0.0,-1.25,2,2014,True
2225,KITE,2014-06-20,Kite Pharma  ,"['Jefferies', 'Credit Suisse', 'Cowen and Company']",17.0,25.45,29.0,0.7058824,8.45,12.0,3,2014,False
2226,XNET,2014-06-24,Xunlei Limited ,"['J.P. Morgan', 'Citigroup']",12.0,14.21,14.9,0.24166666,2.21,2.9,3,2014,False
2227,ADPT,2014-06-25,Adeptus Health  ,"['Deutsche Bank Securities', 'Goldman Sachs']",22.0,25.16,25.75,0.17045455,3.16,3.75,2,2014,False
2228,IMPR,2014-06-25,Imprivata  ,"['J.P. Morgan', 'Piper Jaffray']",15.0,17.0,16.25,0.083333336,2.0,1.25,3,2014,False
2229,MTLS,2014-06-25,Materialise NV ,"['Piper Jaffray', 'Credit Suisse']",12.0,12.0,12.0,0.0,0.0,0.0,3,2014,False
2230,AMPH,2014-06-25,Amphastar Pharmaceuticals  ,"['Jefferies', 'BMO Capital Markets', 'Piper Jaffray']",7.0,7.0,8.75,0.25,0.0,1.75,2,2014,False
2231,GGACU,2014-06-26,Garnero Group Acquisition ,['EarlyBirdCapital'],10.0,10.03,10.01,0.001,0.03,0.01,1,2014,False
2232,GPRO,2014-06-26,GoPro   ,"['J.P. Morgan', 'Citigroup', 'Barclays']",24.0,28.65,31.34,0.30583334,4.65,7.34,3,2014,False
2233, SERV,2014-06-26,ServiceMaster Global Holdings ,"['J.P. Morgan', 'Credit Suisse', 'Goldman Sachs', 'Morgan Stanley']",17.0,17.45,17.95,0.055882353,0.45,0.95,1,2014,False
2234,TCPI,2014-06-26,TCP International Holdings Ltd.  ,"['Deutsche Bank Securities', 'Piper Jaffray']",11.0,11.0,10.43,-0.05181818,0.0,-0.57,1,2014,True
2235,MIK,2014-06-27,Michaels Companies  (The) ,"['J.P. Morgan', 'Goldman Sachs', 'Barclays', 'Deutsche Bank Securities']",17.0,17.0,17.02,0.0011764705,0.0,0.02,1,2014,False
